Profile Name,Sent Utc Ts,Message Name,Channel,Country Iso Code,Account Locale,Email Locale,Title Name,Email Domain Name,Link Url,Click Utc Ts,Device Model,Click Cnt
Amy,2021-09-28 11:43:14,INDIA_RBI_NOTICE_NOT_SI_HUB_7_DAYS,EMAIL,IN,en-GB,en-GB,,SURESHTKUMAR.COM,,,,0
Amy,2021-09-22 08:18:11,INAPP_AFTERGLOW,NOTIFICATIONS,IN,,,Fatma,SURESHTKUMAR.COM,,,APPLE_iPhone12-1,0
Amy,2021-09-22 04:32:57,EMAIL_AFTERGLOW,EMAIL,IN,en-GB,en-GB,Fatma,SURESHTKUMAR.COM,,,,0
Amy,2021-09-19 12:17:53,EMAIL_NEW_ARRIVALS,EMAIL,IN,en-GB,en-GB,Ankahi Kahaniya,SURESHTKUMAR.COM,,,,0
Amy,2021-09-19 12:17:52,INAPP_NEW_ARRIVALS,NOTIFICATIONS,IN,,,Ankahi Kahaniya,SURESHTKUMAR.COM,,,APPLE_iPhone12-1,0
Amy,2021-09-19 04:10:55,CONFIRMATION_OF_PASSWORD_CHANGE,EMAIL,IN,en-GB,en-GB,,SURESHTKUMAR.COM,,,,0
Amy,2021-09-19 04:10:07,PASSWORD_RESET_SMS,SMS,IN,en-GB,en-GB,,SURESHTKUMAR.COM,,,,0
Amy,2021-09-11 07:06:11,INAPP_NEW_SEASON_ALERT,NOTIFICATIONS,IN,,,Lucifer,SURESHTKUMAR.COM,,,,0
Amy,2021-09-10 16:19:09,EMAIL_NEW_SEASON_ALERT,EMAIL,IN,en-GB,en-GB,Lucifer,SURESHTKUMAR.COM,,,,0
Amy,2021-09-09 07:06:24,INAPP_NEW_SEASON_ALERT,NOTIFICATIONS,IN,,,Money Heist,SURESHTKUMAR.COM,,,,0
Amy,2021-09-08 14:25:40,EMAIL_NEW_SEASON_ALERT,EMAIL,IN,en-GB,en-GB,Money Heist,SURESHTKUMAR.COM,,,,0
Amy,2021-09-08 08:21:31,INAPP_CONTINUE_WATCHING,NOTIFICATIONS,IN,,,Money Heist,SURESHTKUMAR.COM,,,,0
Amy,2021-09-08 06:03:12,EMAIL_CONTINUE_WATCHING,EMAIL,IN,en-GB,en-GB,Money Heist,SURESHTKUMAR.COM,,,,0
Amy,2021-09-04 08:20:41,INAPP_THUMBS_SHORT_PLAY,NOTIFICATIONS,IN,,,50M2,SURESHTKUMAR.COM,,,,0
Amy,2021-09-04 04:40:21,EMAIL_THUMBS_SHORT_PLAY,EMAIL,IN,en-GB,en-GB,50M2,SURESHTKUMAR.COM,,,,0
Amy,2021-09-02 11:31:44,INAPP_NEW_ARRIVALS,NOTIFICATIONS,IN,,,Afterlife of the Party,SURESHTKUMAR.COM,,,,0
Amy,2021-09-02 11:31:44,EMAIL_NEW_ARRIVALS,EMAIL,IN,en-GB,en-GB,Afterlife of the Party,SURESHTKUMAR.COM,,,,0
Amy,2021-08-31 18:14:47,NEW_DEVICE_LOGIN,EMAIL,IN,en-GB,en-GB,,SURESHTKUMAR.COM,,,,0
Amy,2021-08-31 18:14:29,CONFIRMATION_OF_PASSWORD_CHANGE,EMAIL,IN,en-GB,en-GB,,SURESHTKUMAR.COM,,,,0
Amy,2021-08-31 18:14:00,PASSWORD_RESET_SMS,SMS,IN,en-GB,en-GB,,SURESHTKUMAR.COM,,,,0
Amy,2021-08-31 18:12:36,PASSWORD_RESET_SMS,SMS,IN,en-GB,en-GB,,SURESHTKUMAR.COM,,,,0
Amy,2021-08-31 18:12:35,PASSWORD_RESET_SMS,SMS,IN,en-GB,en-GB,,SURESHTKUMAR.COM,,,,0
Amy,2021-08-31 18:12:32,PASSWORD_RESET_SMS,SMS,IN,en-GB,en-GB,,SURESHTKUMAR.COM,,,,0
Amy,2021-08-31 07:12:08,INAPP_NEW_ARRIVALS,NOTIFICATIONS,IN,,,Kota Factory,SURESHTKUMAR.COM,,,,0
Amy,2021-08-30 14:45:05,EMAIL_NEW_ARRIVALS,EMAIL,IN,en-GB,en-GB,Kota Factory,SURESHTKUMAR.COM,,,,0
Amy,2021-08-23 08:13:26,INAPP_WATCH_IT_AGAIN,NOTIFICATIONS,IN,,,Friends,SURESHTKUMAR.COM,,,,0
Amy,2021-08-23 06:57:32,EMAIL_WATCH_IT_AGAIN,EMAIL,IN,en-GB,en-GB,Friends,SURESHTKUMAR.COM,,,,0
Amy,2021-08-22 08:07:59,INAPP_CONTINUE_WATCHING,NOTIFICATIONS,IN,,,Sex/Life,SURESHTKUMAR.COM,,,,0
Amy,2021-08-22 05:39:05,EMAIL_CONTINUE_WATCHING,EMAIL,IN,en-GB,en-GB,Sex/Life,SURESHTKUMAR.COM,,,,0
Amy,2021-08-21 06:40:07,INAPP_TOP_10,NOTIFICATIONS,IN,,,,SURESHTKUMAR.COM,,,,0
Amy,2021-08-21 06:40:05,EMAIL_TOP_10,EMAIL,IN,en-GB,en-GB,Fast & Furious Presents: Hobbs & Shaw,SURESHTKUMAR.COM,,,,0
Amy,2021-08-20 08:12:40,INAPP_COMING_SOON,NOTIFICATIONS,IN,,,He's All That,SURESHTKUMAR.COM,,,,0
Amy,2021-08-19 22:27:31,EMAIL_COMING_SOON,EMAIL,IN,en-GB,en-GB,He's All That,SURESHTKUMAR.COM,,,,0
Amy,2021-08-17 07:19:11,INAPP_THUMBS_SHORT_PLAY,NOTIFICATIONS,IN,,,Sex/Life,SURESHTKUMAR.COM,,,,0
Amy,2021-08-17 04:40:45,EMAIL_THUMBS_SHORT_PLAY,EMAIL,IN,en-GB,en-GB,Sex/Life,SURESHTKUMAR.COM,,,,0
Amy,2021-08-13 12:20:03,INAPP_NEW_ARRIVALS,NOTIFICATIONS,IN,,,The Kissing Booth 3,SURESHTKUMAR.COM,,,,0
Amy,2021-08-13 12:20:03,EMAIL_NEW_ARRIVALS,EMAIL,IN,en-GB,en-GB,The Kissing Booth 3,SURESHTKUMAR.COM,,,,0
Amy,2021-08-10 07:16:10,INAPP_COMING_SOON,NOTIFICATIONS,IN,,,The Kissing Booth 3,SURESHTKUMAR.COM,,,,0
Amy,2021-08-10 00:07:13,EMAIL_COMING_SOON,EMAIL,IN,en-GB,en-GB,The Kissing Booth 3,SURESHTKUMAR.COM,,,,0
Amy,2021-08-09 07:56:19,INAPP_THUMBS_SHORT_PLAY,NOTIFICATIONS,IN,,,Article 15,SURESHTKUMAR.COM,,,,0
Amy,2021-08-09 04:53:33,EMAIL_THUMBS_SHORT_PLAY,EMAIL,IN,en-GB,en-GB,Article 15,SURESHTKUMAR.COM,,,,0
Amy,2021-08-07 09:47:37,EMAIL_NEW_ARRIVALS,EMAIL,IN,en-GB,en-GB,Navarasa,SURESHTKUMAR.COM,,,,0
Amy,2021-08-07 09:47:36,INAPP_NEW_ARRIVALS,NOTIFICATIONS,IN,,,Navarasa,SURESHTKUMAR.COM,,,,0
Amy,2021-08-05 12:30:48,EMAIL_NEW_SEASON_ALERT,EMAIL,IN,en-GB,en-GB,Control Z,SURESHTKUMAR.COM,,,,0
Amy,2021-08-05 12:30:47,INAPP_NEW_SEASON_ALERT,NOTIFICATIONS,IN,,,Control Z,SURESHTKUMAR.COM,,,,0
Amy,2021-08-04 07:59:17,INAPP_THUMBS_SHORT_PLAY,NOTIFICATIONS,IN,,,Fatma,SURESHTKUMAR.COM,,,,0
Amy,2021-08-04 07:23:33,NEW_DEVICE_LOGIN,EMAIL,IN,en-GB,en-GB,,SURESHTKUMAR.COM,,,,0
Amy,2021-08-04 04:53:29,EMAIL_THUMBS_SHORT_PLAY,EMAIL,IN,en-GB,en-GB,Fatma,SURESHTKUMAR.COM,,,,0
Amy,2021-08-03 07:25:13,INAPP_COMING_SOON,NOTIFICATIONS,IN,,,Navarasa,SURESHTKUMAR.COM,,,,0
Amy,2021-08-02 20:14:50,EMAIL_COMING_SOON,EMAIL,IN,en-GB,en-GB,Navarasa,SURESHTKUMAR.COM,,,,0
Amy,2021-07-31 06:54:09,INAPP_NEW_ARRIVALS,NOTIFICATIONS,IN,,,Birds of Prey (And the Fantabulous Emancipation of One Harley Quinn),SURESHTKUMAR.COM,,,,0
Amy,2021-07-31 06:44:03,EMAIL_NEW_ARRIVALS,EMAIL,IN,en-GB,en-GB,Birds of Prey (And the Fantabulous Emancipation of One Harley Quinn),SURESHTKUMAR.COM,,,,0
Amy,2021-07-30 10:36:56,EMAIL_NEW_SEASON_ALERT,EMAIL,IN,en-GB,en-GB,Outer Banks,SURESHTKUMAR.COM,,,,0
Amy,2021-07-30 10:36:55,INAPP_NEW_SEASON_ALERT,NOTIFICATIONS,IN,,,Outer Banks,SURESHTKUMAR.COM,,,,0
Amy,2021-07-29 13:10:50,INAPP_NEW_ARRIVALS,NOTIFICATIONS,IN,,,Feels Like Ishq,SURESHTKUMAR.COM,,,,0
Amy,2021-07-29 13:10:50,EMAIL_NEW_ARRIVALS,EMAIL,IN,en-GB,en-GB,Feels Like Ishq,SURESHTKUMAR.COM,,,,0
Amy,2021-07-29 08:03:59,INAPP_THUMBS_SHORT_PLAY,NOTIFICATIONS,IN,,,Resurrection: Ertugrul,SURESHTKUMAR.COM,,,APPLE_iPhone10-1,0
Amy,2021-07-29 04:34:23,EMAIL_THUMBS_SHORT_PLAY,EMAIL,IN,en-GB,en-GB,Resurrection: Ertugrul,SURESHTKUMAR.COM,,,,0
Amy,2021-07-23 17:50:00,NEW_DEVICE_LOGIN,EMAIL,IN,en-GB,en-GB,,SURESHTKUMAR.COM,,,,0
Amy,2021-07-20 16:43:05,NEW_DEVICE_LOGIN,EMAIL,IN,en-GB,en-GB,,SURESHTKUMAR.COM,,,,0
Amy,2021-07-18 07:50:16,INAPP_SEASONAL,NOTIFICATIONS,IN,,,,SURESHTKUMAR.COM,,,,0
Amy,2021-07-18 06:30:32,EMAIL_SEASONAL,EMAIL,IN,en-GB,en-GB,,SURESHTKUMAR.COM,,,,0
Amy,2021-06-18 12:42:40,WHATSAPP_NEW_ARRIVALS_REMIND_ME,WHATS_APP,IN,en-GB,en-GB,Fatherhood,SURESHTKUMAR.COM,,,,0
Amy,2021-06-18 12:40:24,INAPP_NEW_ARRIVALS_REMIND_ME,NOTIFICATIONS,IN,,,Fatherhood,SURESHTKUMAR.COM,,,,0
Amy,2021-06-18 11:46:19,EMAIL_NEW_ARRIVALS_REMIND_ME,EMAIL,IN,en-GB,en-GB,Fatherhood,SURESHTKUMAR.COM,,,,0
Amy,2021-06-17 08:14:23,INAPP_THUMBS_SHORT_PLAY,NOTIFICATIONS,IN,,,Endless Love,SURESHTKUMAR.COM,,,edge-cadmium,0
Amy,2021-06-17 04:31:58,EMAIL_THUMBS_SHORT_PLAY,EMAIL,IN,en-GB,en-GB,Endless Love,SURESHTKUMAR.COM,,,,0
Amy,2021-05-31 18:54:48,NEW_DEVICE_LOGIN,EMAIL,IN,en-GB,en-GB,,SURESHTKUMAR.COM,,,,0
Amy,2021-05-21 10:23:30,WHATSAPP_NEW_ARRIVALS_REMIND_ME,WHATS_APP,IN,en-GB,en-GB,Army of the Dead,SURESHTKUMAR.COM,,,,0
Amy,2021-05-21 10:23:29,INAPP_NEW_ARRIVALS_REMIND_ME,NOTIFICATIONS,IN,,,Army of the Dead,SURESHTKUMAR.COM,,,,0
Amy,2021-05-21 10:23:21,EMAIL_NEW_ARRIVALS_REMIND_ME,EMAIL,IN,en-GB,en-GB,Army of the Dead,SURESHTKUMAR.COM,,,,0
Amy,2021-05-18 08:02:33,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,IN,,,Who Killed Sara?,SURESHTKUMAR.COM,,,edge-cadmium,0
Amy,2021-05-17 21:25:06,EMAIL_ORIGINALS_PREPROMOTE,EMAIL,IN,en-GB,en-GB,Who Killed Sara?,SURESHTKUMAR.COM,,,,0
Amy,2021-05-16 15:44:55,NEW_DEVICE_LOGIN,EMAIL,IN,en-GB,en-GB,,SURESHTKUMAR.COM,,,,0
Amy,2021-05-16 07:28:26,WHATSAPP_NEW_ARRIVALS_REMIND_ME,WHATS_APP,IN,en-GB,en-GB,Fifty Shades of Grey,SURESHTKUMAR.COM,,,,0
Amy,2021-05-16 07:28:24,INAPP_NEW_ARRIVALS_REMIND_ME,NOTIFICATIONS,IN,,,Fifty Shades of Grey,SURESHTKUMAR.COM,,,,0
Amy,2021-05-15 20:22:02,EMAIL_NEW_ARRIVALS_REMIND_ME,EMAIL,IN,en-GB,en-GB,Fifty Shades of Grey,SURESHTKUMAR.COM,,,,0
Amy,2021-05-14 12:48:03,NEW_DEVICE_LOGIN,EMAIL,IN,en-GB,en-GB,,SURESHTKUMAR.COM,,,,0
Amy,2021-05-12 15:35:03,NEW_DEVICE_LOGIN,EMAIL,IN,en-GB,en-GB,,SURESHTKUMAR.COM,,,,0
Amy,2021-05-11 13:21:22,NEW_DEVICE_LOGIN,EMAIL,IN,en-GB,en-GB,,SURESHTKUMAR.COM,,,,0
Amy,2021-05-08 06:45:44,NEW_DEVICE_LOGIN,EMAIL,IN,en-GB,en-GB,,SURESHTKUMAR.COM,,,,0
Amy,2021-05-08 06:41:30,NEW_DEVICE_LOGIN,EMAIL,IN,en-GB,en-GB,,SURESHTKUMAR.COM,,,,0
Amy,2021-05-08 06:40:36,NEW_DEVICE_LOGIN,EMAIL,IN,en-GB,en-GB,,SURESHTKUMAR.COM,,,,0
Amy,2021-05-07 08:05:52,WHATSAPP_NEW_ARRIVALS_REMIND_ME,WHATS_APP,IN,en-GB,en-GB,Time to Dance,SURESHTKUMAR.COM,,,,0
Amy,2021-05-07 08:05:51,INAPP_NEW_ARRIVALS_REMIND_ME,NOTIFICATIONS,IN,,,Time to Dance,SURESHTKUMAR.COM,,,APPLE_iPhone10-1,0
Amy,2021-05-06 20:22:27,EMAIL_NEW_ARRIVALS_REMIND_ME,EMAIL,IN,en-GB,en-GB,Time to Dance,SURESHTKUMAR.COM,,,,0
Amy,2021-04-12 05:49:41,NEW_DEVICE_LOGIN,EMAIL,IN,en-GB,en-GB,,SURESHTKUMAR.COM,,,,0
Amy,2021-04-08 11:25:51,TERMS_OF_USE_UMA,ALERTS,IN,,,,SURESHTKUMAR.COM,,2021-04-08 11:29:45,--,1
Amy,2021-02-25 07:03:06,INAPP_THUMBS_SHORT_PLAY,NOTIFICATIONS,IN,,,South Park,SURESHTKUMAR.COM,,,ACT_ACT4K1007,0
Amy,2021-02-25 04:36:35,EMAIL_THUMBS_SHORT_PLAY,EMAIL,IN,en-GB,en-GB,South Park,SURESHTKUMAR.COM,,,,0
Amy,2021-02-23 18:48:32,NEW_DEVICE_LOGIN,EMAIL,IN,en-GB,en-GB,,SURESHTKUMAR.COM,,,,0
Amy,2021-01-16 06:13:50,NEW_DEVICE_LOGIN,EMAIL,IN,en-GB,en-GB,,SURESHTKUMAR.COM,,,,0
Amy,2021-01-11 17:42:21,NEW_DEVICE_LOGIN,EMAIL,IN,en-GB,en-GB,,SURESHTKUMAR.COM,,,,0
Amy,2021-01-09 16:55:59,NEW_DEVICE_LOGIN,EMAIL,IN,en-GB,en-GB,,SURESHTKUMAR.COM,,,,0
Amy,2021-01-07 06:47:23,INAPP_AFTERGLOW,NOTIFICATIONS,IN,,,Bridgerton,SURESHTKUMAR.COM,,,,0
Amy,2021-01-07 04:33:21,EMAIL_AFTERGLOW,EMAIL,IN,en-GB,en-GB,Bridgerton,SURESHTKUMAR.COM,,,,0
Amy,2020-12-17 08:19:51,NEW_DEVICE_LOGIN,EMAIL,IN,en-GB,en-GB,,SURESHTKUMAR.COM,,,,0
Amy,2020-12-08 16:03:27,NEW_DEVICE_LOGIN,EMAIL,IN,en-GB,en-GB,,SURESHTKUMAR.COM,,,,0
Amy,2020-11-29 10:56:28,NEW_DEVICE_LOGIN,EMAIL,IN,en-GB,en-GB,,SURESHTKUMAR.COM,,,,0
Amy,2020-11-29 05:41:17,NEW_DEVICE_LOGIN,EMAIL,IN,en-GB,en-GB,,SURESHTKUMAR.COM,,,,0
Amy,2020-11-19 08:17:10,INAPP_THUMBS_LONG_PLAY,NOTIFICATIONS,IN,,,The Zoya Factor,SURESHTKUMAR.COM,,,windows-uwa,0
Amy,2020-11-19 08:01:43,INAPP_THUMBS_SHORT_PLAY,NOTIFICATIONS,IN,,,The Barrier,SURESHTKUMAR.COM,,,windows-uwa,0
Amy,2020-11-19 04:50:59,EMAIL_THUMBS_LONG_PLAY,EMAIL,IN,en-GB,en-GB,The Zoya Factor,SURESHTKUMAR.COM,,,,0
Amy,2020-11-19 04:49:18,EMAIL_THUMBS_SHORT_PLAY,EMAIL,IN,en-GB,en-GB,The Barrier,SURESHTKUMAR.COM,,,,0
Amy,2020-11-16 15:26:15,NEW_DEVICE_LOGIN,EMAIL,IN,en-GB,en-GB,,SURESHTKUMAR.COM,,,,0
Amy,2020-11-10 12:14:46,EMAIL_WHAT_TO_WATCH_SUGGESTIONS,EMAIL,IN,en-GB,en-GB,You,SURESHTKUMAR.COM,,,,0
Amy,2020-11-10 12:14:45,INAPP_WHAT_TO_WATCH_SUGGESTIONS,NOTIFICATIONS,IN,,,You,SURESHTKUMAR.COM,,,windows-uwa,0
Amy,2020-11-08 07:15:24,NEW_DEVICE_LOGIN,EMAIL,IN,en-GB,en-GB,,SURESHTKUMAR.COM,,,,0
Amy,2020-11-07 01:04:38,PAYMENT_FAILURE_UMA,ALERTS,IN,,,,SURESHTKUMAR.COM,,2020-11-07 16:26:32,Amazon_AFTMM,1
Amy,2020-11-01 07:59:11,INAPP_CONTINUE_WATCHING,NOTIFICATIONS,IN,,,Ashley Garcia: Genius in Love,SURESHTKUMAR.COM,,,,0
Amy,2020-11-01 07:31:27,INAPP_THUMBS_SHORT_PLAY,NOTIFICATIONS,IN,,,Julie and the Phantoms,SURESHTKUMAR.COM,,,windows-uwa,0
Amy,2020-11-01 06:57:32,EMAIL_CONTINUE_WATCHING,EMAIL,IN,en-GB,en-GB,Ashley Garcia: Genius in Love,SURESHTKUMAR.COM,,,,0
Amy,2020-11-01 03:30:51,EMAIL_THUMBS_SHORT_PLAY,EMAIL,IN,en-GB,en-GB,Julie and the Phantoms,SURESHTKUMAR.COM,,,,0
Amy,2020-10-27 17:08:02,QUAL_TV_NOTIFICATIONS_IN,EMAIL,IN,en,en,,SURESHTKUMAR.COM,,,,0
Amy,2020-09-26 16:27:20,NEW_DEVICE_LOGIN,EMAIL,IN,en-GB,en-GB,,SURESHTKUMAR.COM,,,,0
Amy,2020-09-25 15:33:38,NEW_DEVICE_LOGIN,EMAIL,IN,en-GB,en-GB,,SURESHTKUMAR.COM,,,,0
Amy,2020-09-25 15:21:04,NEW_DEVICE_LOGIN,EMAIL,IN,en-GB,en-GB,,SURESHTKUMAR.COM,,,,0
Amy,2020-09-15 08:02:13,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,IN,,,Criminal: UK,SURESHTKUMAR.COM,,,Amazon_AFTT,0
Amy,2020-09-14 23:37:49,EMAIL_ORIGINALS_PREPROMOTE,EMAIL,IN,en-GB,en-GB,Criminal: UK,SURESHTKUMAR.COM,,,,0
Amy,2020-09-14 08:25:39,INAPP_WATCH_IT_AGAIN,NOTIFICATIONS,IN,,,Friends,SURESHTKUMAR.COM,,,windows-uwa,0
Amy,2020-09-14 06:56:12,INAPP_THUMBS_SHORT_PLAY,NOTIFICATIONS,IN,,,Five Feet Apart,SURESHTKUMAR.COM,,,windows-uwa,0
Amy,2020-09-14 04:48:14,EMAIL_WATCH_IT_AGAIN,EMAIL,IN,en-GB,en-GB,Friends,SURESHTKUMAR.COM,,,,0
Amy,2020-09-14 04:30:40,EMAIL_THUMBS_SHORT_PLAY,EMAIL,IN,en-GB,en-GB,Five Feet Apart,SURESHTKUMAR.COM,,,,0
Amy,2020-09-09 07:16:11,EMAIL_WHAT_TO_WATCH_MOVIE_NIGHT,EMAIL,IN,en-GB,en-GB,The Theory of Everything,SURESHTKUMAR.COM,,,,0
Amy,2020-09-09 07:16:09,INAPP_WHAT_TO_WATCH_MOVIE_NIGHT,NOTIFICATIONS,IN,,,The Theory of Everything,SURESHTKUMAR.COM,,,windows-uwa,0
Amy,2020-09-08 08:37:26,EMAIL_WHAT_TO_WATCH_SUGGESTIONS,EMAIL,IN,en-GB,en-GB,World's Most Wanted,SURESHTKUMAR.COM,,,,0
Amy,2020-09-08 08:37:25,INAPP_WHAT_TO_WATCH_SUGGESTIONS,NOTIFICATIONS,IN,,,World's Most Wanted,SURESHTKUMAR.COM,,,windows-uwa,0
Amy,2020-09-07 06:50:09,INAPP_WHAT_TO_WATCH,NOTIFICATIONS,IN,,,"Love, Guaranteed",SURESHTKUMAR.COM,,,,0
Amy,2020-09-07 04:44:13,EMAIL_WHAT_TO_WATCH_TOP_PICKS,EMAIL,IN,en-GB,en-GB,"Love, Guaranteed",SURESHTKUMAR.COM,,,,0
Amy,2020-09-05 06:19:36,EMAIL_WHAT_TO_WATCH_SUGGESTIONS,EMAIL,IN,en-GB,en-GB,Cursed,SURESHTKUMAR.COM,,,,0
Amy,2020-09-01 07:28:28,INAPP_WHAT_TO_WATCH,NOTIFICATIONS,IN,,,Dark Desire,SURESHTKUMAR.COM,,,,0
Amy,2020-09-01 04:52:13,EMAIL_WHAT_TO_WATCH_TOP_PICKS,EMAIL,IN,en-GB,en-GB,Dark Desire,SURESHTKUMAR.COM,,,,0
Amy,2020-08-30 07:15:05,INAPP_WHAT_TO_WATCH_SUGGESTIONS,NOTIFICATIONS,IN,,,Teenage Bounty Hunters,SURESHTKUMAR.COM,,,,0
Amy,2020-08-30 07:11:12,EMAIL_WHAT_TO_WATCH_SUGGESTIONS,EMAIL,IN,en-GB,en-GB,Teenage Bounty Hunters,SURESHTKUMAR.COM,,,,0
Amy,2020-08-29 12:27:15,EMAIL_WHAT_TO_WATCH_TOP_PICKS,EMAIL,IN,en-GB,en-GB,How to Get Away With Murder,SURESHTKUMAR.COM,,,,0
Amy,2020-08-29 12:27:14,INAPP_WHAT_TO_WATCH,NOTIFICATIONS,IN,,,How to Get Away With Murder,SURESHTKUMAR.COM,,,,0
Amy,2020-08-21 11:48:02,WHATSAPP_NEW_ARRIVALS_REMIND_ME,WHATS_APP,IN,en-GB,en-GB,Class of '83,SURESHTKUMAR.COM,,,,0
Amy,2020-08-21 11:38:06,INAPP_NEW_ARRIVALS_REMIND_ME,NOTIFICATIONS,IN,,,Class of '83,SURESHTKUMAR.COM,,,,0
Amy,2020-08-21 11:38:06,EMAIL_NEW_ARRIVALS_REMIND_ME,EMAIL,IN,en-GB,en-GB,Class of '83,SURESHTKUMAR.COM,,,,0
Amy,2020-08-21 08:13:59,INAPP_NEW_ARRIVALS_REMIND_ME,NOTIFICATIONS,IN,,,Welcome to Marwen,SURESHTKUMAR.COM,,,,0
Amy,2020-08-21 08:13:59,WHATSAPP_NEW_ARRIVALS_REMIND_ME,WHATS_APP,IN,en-GB,en-GB,Welcome to Marwen,SURESHTKUMAR.COM,,,,0
Amy,2020-08-20 20:33:58,EMAIL_NEW_ARRIVALS_REMIND_ME,EMAIL,IN,en-GB,en-GB,Welcome to Marwen,SURESHTKUMAR.COM,,,,0
Amy,2020-08-20 11:04:51,WHATSAPP_NEW_ARRIVALS_REMIND_ME,WHATS_APP,IN,en-GB,en-GB,The Crimes That Bind,SURESHTKUMAR.COM,,,,0
Amy,2020-08-20 11:04:47,INAPP_NEW_ARRIVALS_REMIND_ME,NOTIFICATIONS,IN,,,The Crimes That Bind,SURESHTKUMAR.COM,,,,0
Amy,2020-08-20 11:04:42,EMAIL_NEW_ARRIVALS_REMIND_ME,EMAIL,IN,en-GB,en-GB,The Crimes That Bind,SURESHTKUMAR.COM,,,,0
Amy,2020-08-17 08:08:34,INAPP_NEW_ARRIVALS_REMIND_ME,NOTIFICATIONS,IN,,,Crazy Awesome Teachers,SURESHTKUMAR.COM,,,,0
Amy,2020-08-17 08:08:34,WHATSAPP_NEW_ARRIVALS_REMIND_ME,WHATS_APP,IN,en-GB,en-GB,Crazy Awesome Teachers,SURESHTKUMAR.COM,,,,0
Amy,2020-08-17 08:08:19,EMAIL_NEW_ARRIVALS_REMIND_ME,EMAIL,IN,en-GB,en-GB,Crazy Awesome Teachers,SURESHTKUMAR.COM,,,,0
Amy,2020-08-17 07:38:53,INAPP_TOP_10,NOTIFICATIONS,IN,,,Gunjan Saxena: The Kargil Girl,SURESHTKUMAR.COM,,,windows-uwa,0
Amy,2020-08-17 07:38:53,EMAIL_TOP_10,EMAIL,IN,en-GB,en-GB,Gunjan Saxena: The Kargil Girl,SURESHTKUMAR.COM,,,,0
Amy,2020-08-17 06:38:06,INAPP_CONTINUE_WATCHING,NOTIFICATIONS,IN,,,Norsemen,SURESHTKUMAR.COM,,,,0
Amy,2020-08-17 05:47:29,EMAIL_CONTINUE_WATCHING,EMAIL,IN,en-GB,en-GB,Norsemen,SURESHTKUMAR.COM,,,,0
Amy,2020-08-15 13:08:41,EMAIL_WHAT_TO_WATCH_SUGGESTIONS,EMAIL,IN,en-GB,en-GB,Cursed,SURESHTKUMAR.COM,,,,0
Amy,2020-08-15 13:08:38,INAPP_WHAT_TO_WATCH_SUGGESTIONS,NOTIFICATIONS,IN,,,Cursed,SURESHTKUMAR.COM,,,,0
Amy,2020-08-14 11:56:51,PUSH_WHAT_TO_WATCH_TOP_PICKS,PUSH,IN,en-GB,en-GB,The 100,SURESHTKUMAR.COM,,,APPLE_iPhone9-3,0
Amy,2020-08-14 10:45:26,INAPP_WHAT_TO_WATCH,NOTIFICATIONS,IN,,,The 100,SURESHTKUMAR.COM,,,,0
Amy,2020-08-14 10:45:26,EMAIL_WHAT_TO_WATCH_TOP_PICKS,EMAIL,IN,en-GB,en-GB,The 100,SURESHTKUMAR.COM,,,,0
Amy,2020-08-14 09:23:29,PUSH_NEW_ARRIVALS_REMIND_ME,PUSH,IN,en-GB,en-GB,The Great Heist,SURESHTKUMAR.COM,,,APPLE_iPhone9-3,0
Amy,2020-08-14 09:23:28,INAPP_NEW_ARRIVALS_REMIND_ME,NOTIFICATIONS,IN,,,The Great Heist,SURESHTKUMAR.COM,,,,0
Amy,2020-08-14 09:23:28,WHATSAPP_NEW_ARRIVALS_REMIND_ME,WHATS_APP,IN,en-GB,en-GB,The Great Heist,SURESHTKUMAR.COM,,,,0
Amy,2020-08-14 09:23:27,EMAIL_NEW_ARRIVALS_REMIND_ME,EMAIL,IN,en-GB,en-GB,The Great Heist,SURESHTKUMAR.COM,,,,0
Amy,2020-08-14 06:58:44,INAPP_WHAT_TO_WATCH_MOVIE_NIGHT,NOTIFICATIONS,IN,,,Mamma Mia! Here We Go Again,SURESHTKUMAR.COM,,,,0
Amy,2020-08-14 06:58:44,PUSH_WHAT_TO_WATCH_MOVIE_NIGHT,PUSH,IN,en-GB,en-GB,Mamma Mia! Here We Go Again,SURESHTKUMAR.COM,,,APPLE_iPhone9-3,0
Amy,2020-08-13 13:35:46,EMAIL_WHAT_TO_WATCH_MOVIE_NIGHT,EMAIL,IN,en-GB,en-GB,Mamma Mia! Here We Go Again,SURESHTKUMAR.COM,,,,0
Amy,2020-08-12 10:44:41,PUSH_NEW_ARRIVALS_REMIND_ME,PUSH,IN,en-GB,en-GB,Gunjan Saxena: The Kargil Girl,SURESHTKUMAR.COM,,,APPLE_iPhone9-3,0
Amy,2020-08-12 10:44:41,EMAIL_NEW_ARRIVALS_REMIND_ME,EMAIL,IN,en-GB,en-GB,Gunjan Saxena: The Kargil Girl,SURESHTKUMAR.COM,,,,0
Amy,2020-08-12 10:44:41,WHATSAPP_NEW_ARRIVALS_REMIND_ME,WHATS_APP,IN,en-GB,en-GB,Gunjan Saxena: The Kargil Girl,SURESHTKUMAR.COM,,,,0
